"id","household","kids","vehicles","priceExpected","incomeExpected","businessExpected","financialStability","investments","income","age","employmentSector","region","hoursPerWeek"
50795033.2733768,4,1,3,-2,1,"Better Off","Worse Off","Mutual funds",38,43,"Education","West",29
50734054.9118423,4,3,1,-2,2,"Better Off","Worse Off","Savings account",34,33,"Other","Midwest",41
51011611.8885664,4,3,1,6,1,"Worse Off","Worse Off","Savings account",40,36,"Professional and business services","Northeast",35
50937157.4990758,2,1,1,3,2,"Worse Off","Worse Off","Savings account",26,49,"Other","South",37
50905835.0810072,6,4,2,-3,0,"Better Off","Better Off","Savings account",63,35,"Transportation and utilities","West",39
50849063.1690304,3,2,1,3,1,"Better Off","Worse Off","Retirement account",38,38,"Transportation and utilities","Midwest",38
51037700.967797,3,2,2,0,1,"Worse Off","Better Off","Savings account",52,31,"Construction","Northeast",32
50902582.8229796,4,2,2,0,1,"Worse Off","Worse Off","Retirement account",57,53,"Transportation and utilities","South",40
50930823.0768023,6,2,3,6,1,"Worse Off","Worse Off","Mutual funds",48,38,"Construction","West",35
50828248.1365913,4,3,1,2,2,"Worse Off","Worse Off","Savings account",35,23,"Transportation and utilities","Midwest",37
50770761.0093639,4,3,1,2,2,"Worse Off","Better Off","Stocks",35,31,"Financial services","Northeast",56
50748018.8797238,3,2,1,3,3,"Worse Off","Worse Off","Mutual funds",64,51,"Manufacturing","South",42
50772938.7026269,5,3,2,4,1,"Worse Off","Worse Off","Savings account",53,22,"Health services","West",34
50923646.8238581,4,3,1,-3,2,"Better Off","Worse Off","Savings account",51,44,"Financial services","Midwest",36
50899857.3940304,5,3,2,1,1,"Worse Off","Worse Off","Savings account",40,39,"Wholesale and retail trade","Northeast",47
50886290.9620395,4,2,2,1,2,"Worse Off","Worse Off","Mutual funds",63,36,"Professional and business services","South",42
50764149.7187163,5,3,2,1,2,"Worse Off","Worse Off","Savings account",45,39,"Financial services","West",40
50874032.0819637,3,1,2,5,2,"Worse Off","Worse Off","Savings account",45,34,"Manufacturing","Midwest",34
50712309.9030343,4,2,2,2,-1,"Better Off","Worse Off","Mutual funds",35,31,"Public administration","Northeast",32
50840426.7013534,3,2,2,0,0,"Better Off","Worse Off","Stocks",71,41,"Other","South",30
50867013.6539687,6,3,3,5,1,"Worse Off","Worse Off","Mutual funds",39,34,"Wholesale and retail trade","West",38
50943374.4556269,5,3,2,6,1,"Worse Off","Worse Off","Savings account",52,40,"Leisure and hospitality","Midwest",34
50948430.7697521,7,5,2,-4,1,"Worse Off","Better Off","Retirement account",42,42,"Wholesale and retail trade","Northeast",38
50926374.5633287,5,4,1,6,2,"Worse Off","Worse Off","Stocks",44,27,"Public administration","South",32
50759337.2857388,5,4,2,-4,1,"Better Off","Worse Off","Savings account",56,42,"Transportation and utilities","West",34
50942272.5312007,3,2,2,-2,0,"Worse Off","Worse Off","Mutual funds",46,33,"Transportation and utilities","Midwest",39
50914265.4447849,5,3,2,1,3,"Worse Off","Worse Off","Savings account",59,23,"Transportation and utilities","Northeast",39
50896190.0953463,2,1,2,-1,1,"Worse Off","Worse Off","Bonds",89,36,"Construction","South",42
50871399.976339,4,3,1,4,3,"Worse Off","Worse Off","Stocks",69,41,"Transportation and utilities","West",44
50579686.6104166,5,4,1,-1,2,"Worse Off","Worse Off","Savings account",42,NA,"Wholesale and retail trade","Midwest",38
50851855.5483226,3,2,1,-2,1,"Better Off","Better Off","Mutual funds",36,49,"Financial services","Northeast",34
50866201.2469983,3,2,1,2,1,"Better Off","Worse Off","Retirement account",55,34,"Transportation and utilities","South",37
50950248.0444089,4,2,2,0,1,"Worse Off","Worse Off","Bonds",59,31,"Transportation and utilities","West",31
50772593.9774472,4,3,2,-2,2,"Better Off","Better Off","Bonds",36,29,"Other","Midwest",37
50827118.604819,2,1,1,6,1,"Worse Off","Worse Off","Bonds",63,37,"Manufacturing","Northeast",54
50833831.6762534,4,2,2,-1,2,"Worse Off","Worse Off","Savings account",33,32,"Health services","South",35
50790043.9134584,4,2,2,4,0,"Worse Off","Worse Off","Retirement account",60,39,"Professional and business services","West",44
50846397.6626245,4,3,2,-1,3,"Better Off","Worse Off","Retirement account",100,28,"Transportation and utilities","Midwest",35
50844403.6366511,4,2,2,0,1,"Better Off","Worse Off","Savings account",30,35,"Other","Northeast",39
50933118.8372144,3,2,1,-2,0,"Better Off","Better Off","Mutual funds",66,22,"Manufacturing","South",38
50776063.7379411,3,2,1,0,2,"Better Off","Worse Off","Savings account",42,46,"Leisure and hospitality","West",49
50943173.9029048,7,4,3,-1,1,"Worse Off","Worse Off","Savings account",29,29,"Construction","Midwest",33
50791988.3568029,3,1,2,0,2,"Better Off","Worse Off","Retirement account",27,24,"Professional and business services","Northeast",33
50815651.3259958,3,1,2,1,1,"Better Off","Better Off","Stocks",48,37,"Transportation and utilities","South",47
50787541.9817523,3,1,2,0,2,"Better Off","Worse Off","Stocks",34,22,"Public administration","West",40
50753720.5331322,4,2,2,1,3,"Worse Off","Worse Off","Mutual funds",66,36,"Other","Midwest",37
50831727.0302117,5,3,2,2,1,"Better Off","Worse Off","Savings account",47,36,"Education","Northeast",29
50843995.199186,5,2,3,0,2,"Worse Off","Worse Off","Stocks",39,37,"Leisure and hospitality","South",38
50768996.439373,3,1,2,-3,1,"Worse Off","Worse Off","Stocks",59,29,"Manufacturing","West",40
50847630.6582484,6,3,2,3,3,"Worse Off","Better Off","Stocks",41,31,"Public administration","Midwest",37
50898138.439424,2,1,1,2,0,"Worse Off","Worse Off","Savings account",47,23,"Leisure and hospitality","Northeast",36
50891378.4770664,2,1,1,0,-1,"Better Off","Worse Off","Savings account",56,32,"Other","South",40
50922896.9984125,6,4,2,1,1,"Worse Off","Worse Off","Savings account",43,22,"Leisure and hospitality","West",34
50768661.2450057,5,3,2,5,2,"Worse Off","Worse Off","Stocks",28,35,"Wholesale and retail trade","Midwest",32
50804303.4988038,3,1,2,-2,1,"Worse Off","Better Off","Savings account",54,30,"Leisure and hospitality","Northeast",55
51029815.0382227,4,3,2,0,0,"Better Off","Worse Off","Retirement account",69,26,"Manufacturing","South",46
50859360.9753621,3,2,2,-3,1,"Worse Off","Better Off","Stocks",77,19,"Health services","West",33
50748855.1777563,3,2,2,3,1,"Worse Off","Worse Off","Retirement account",66,34,"Professional and business services","Midwest",38
50831407.6153854,4,1,2,1,1,"Better Off","Worse Off","Retirement account",44,38,"Transportation and utilities","Northeast",33
50702158.4471415,2,1,1,-2,0,"Better Off","Worse Off","Retirement account",34,31,"Leisure and hospitality","South",38
50869220.0520005,2,1,1,-1,0,"Worse Off","Worse Off","Savings account",45,34,"Education","West",36
50835706.4122381,7,4,3,5,1,"Worse Off","Worse Off","Mutual funds",48,40,"Professional and business services","Midwest",28
50720445.2383898,5,3,2,1,2,"Worse Off","Worse Off","Mutual funds",50,28,"Wholesale and retail trade","Northeast",55
50897850.0531795,5,3,2,-1,1,"Worse Off","Worse Off","Retirement account",43,54,"Health services","South",35
50750301.7761348,5,4,1,2,2,"Better Off","Better Off","Retirement account",42,64,"Leisure and hospitality","West",34
50751764.0896087,8,6,2,-2,2,"Better Off","Better Off","Savings account",51,36,"Transportation and utilities","Midwest",45
50883434.0588432,5,3,2,1,1,"Worse Off","Worse Off","Bonds",32,34,"Health services","Northeast",37
50924735.1975722,3,2,2,5,3,"Worse Off","Worse Off","Stocks",73,42,"Professional and business services","South",40
50870650.8786086,4,2,2,3,2,"Worse Off","Worse Off","Stocks",28,42,"Financial services","West",48
50995330.9687378,3,1,2,1,2,"Worse Off","Better Off","Stocks",28,57,"Health services","Midwest",43
50931295.6859874,3,2,2,0,1,"Better Off","Worse Off","Savings account",34,48,"Manufacturing","Northeast",33
50834540.7993242,2,1,1,-1,4,"Better Off","Better Off","Bonds",48,29,"Construction","South",34
50761871.4602589,5,4,1,2,1,"Worse Off","Worse Off","Savings account",45,31,"Other","West",34
50915511.0038428,2,1,1,0,-1,"Better Off","Better Off","Stocks",37,25,"Construction","Midwest",35
50822659.0239847,3,2,1,1,2,"Worse Off","Better Off","Retirement account",44,46,"Health services","Northeast",32
50743580.0885042,6,4,2,5,3,"Worse Off","Worse Off","Retirement account",39,39,"Other","South",33
50652994.701076,4,2,2,3,1,"Worse Off","Worse Off","Retirement account",32,36,"Financial services","West",36
50983237.993906,4,2,2,-4,2,"Better Off","Better Off","Savings account",30,27,"Financial services","Midwest",40
50884985.1617953,5,1,4,4,0,"Worse Off","Worse Off","Mutual funds",54,36,"Transportation and utilities","Northeast",43
50761290.3231276,6,5,1,4,1,"Worse Off","Worse Off","Retirement account",42,39,"Other","South",37
50836157.9375406,4,3,2,3,0,"Worse Off","Worse Off","Bonds",35,24,"Health services","West",35
50827290.3703313,3,1,2,6,2,"Worse Off","Worse Off","Stocks",44,NA,"Transportation and utilities","Midwest",42
50739385.6576598,5,3,2,0,2,"Worse Off","Worse Off","Retirement account",35,30,"Wholesale and retail trade","Northeast",40
50766664.5274441,5,3,2,1,1,"Worse Off","Worse Off","Stocks",47,46,"Public administration","South",40
50891362.9880882,3,2,1,0,0,"Worse Off","Worse Off","Retirement account",43,40,"Construction","West",43
50871415.6303782,4,1,3,-1,2,"Worse Off","Worse Off","Savings account",33,30,"Other","Midwest",32
50864891.387791,4,3,2,2,1,"Better Off","Worse Off","Retirement account",83,26,"Leisure and hospitality","Northeast",48
50806037.3077171,4,3,1,1,0,"Worse Off","Better Off","Stocks",49,40,"Other","South",35
50918308.9081591,4,2,2,1,1,"Better Off","Better Off","Mutual funds",47,30,"Education","West",36
50825781.4550393,7,3,4,2,1,"Worse Off","Worse Off","Savings account",70,31,"Transportation and utilities","Midwest",41
50733907.476036,2,1,2,5,2,"Worse Off","Better Off","Savings account",64,38,"Manufacturing","Northeast",50
50914487.1770339,6,5,2,2,0,"Worse Off","Worse Off","Retirement account",51,NA,"Transportation and utilities","South",29
50799006.2383699,4,1,2,1,1,"Worse Off","Worse Off","Retirement account",35,43,"Public administration","West",41
50955654.3371966,3,1,2,5,3,"Worse Off","Worse Off","Savings account",39,34,"Other","Midwest",32
50948830.0847818,4,3,2,-2,2,"Worse Off","Worse Off","Savings account",72,43,"Public administration","Northeast",43
50840367.3103603,3,1,2,4,3,"Better Off","Worse Off","Mutual funds",52,46,"Other","South",44
50686309.8638943,6,4,2,-1,2,"Worse Off","Better Off","Savings account",21,37,"Wholesale and retail trade","West",35
50904199.6373551,4,2,2,-1,0,"Worse Off","Worse Off","Stocks",52,44,"Public administration","Midwest",40
50821958.4288764,6,3,3,2,2,"Worse Off","Worse Off","Stocks",38,33,"Public administration","Northeast",44
50816887.6767793,4,3,1,-3,1,"Worse Off","Better Off","Savings account",52,31,"Financial services","South",39
50732838.2449765,7,5,2,2,2,"Worse Off","Worse Off","Savings account",44,28,"Wholesale and retail trade","West",46
50880664.297963,2,1,2,4,1,"Worse Off","Worse Off","Retirement account",71,37,"Manufacturing","Midwest",37
50846674.7027854,4,2,2,1,2,"Worse Off","Better Off","Mutual funds",56,42,"Public administration","Northeast",33
51100266.7244307,2,1,1,6,2,"Worse Off","Worse Off","Stocks",27,35,"Other","South",32
50935876.5681988,5,3,2,0,2,"Worse Off","Worse Off","Mutual funds",27,31,"Financial services","West",32
50805947.0370898,3,2,1,2,1,"Worse Off","Worse Off","Retirement account",50,33,"Public administration","Midwest",40
50854944.5595893,2,1,1,-1,2,"Better Off","Better Off","Stocks",43,34,"Manufacturing","Northeast",32
50780904.1697149,4,2,2,-2,1,"Worse Off","Better Off","Savings account",61,31,"Public administration","South",32
50874710.1648046,4,2,2,2,1,"Worse Off","Better Off","Retirement account",55,43,"Wholesale and retail trade","West",40
50817981.4573585,3,2,2,6,3,"Worse Off","Worse Off","Mutual funds",71,49,"Transportation and utilities","Midwest",31
50908368.09703,3,2,1,3,1,"Worse Off","Worse Off","Mutual funds",60,47,"Health services","Northeast",38
50756634.0582287,4,3,1,3,1,"Worse Off","Worse Off","Mutual funds",47,28,"Leisure and hospitality","South",37
50777943.4392896,5,2,2,-1,1,"Worse Off","Better Off","Stocks",49,49,"Education","West",41
50950445.4955314,3,2,1,4,3,"Worse Off","Worse Off","Bonds",49,NA,"Professional and business services","Midwest",45
50800638.7255534,5,4,1,-1,0,"Worse Off","Worse Off","Stocks",36,35,"Leisure and hospitality","Northeast",34
50807081.6774644,4,3,1,4,3,"Worse Off","Worse Off","Savings account",39,34,"Professional and business services","South",36
50870519.9562706,5,3,2,-2,3,"Better Off","Worse Off","Stocks",60,40,"Other","West",40
50839105.2704251,2,1,1,2,2,"Worse Off","Worse Off","Retirement account",35,38,"Transportation and utilities","Midwest",37
50840555.5270519,4,1,2,-2,1,"Worse Off","Better Off","Mutual funds",28,40,"Public administration","Northeast",42
50896763.7547105,6,4,2,-2,1,"Worse Off","Worse Off","Retirement account",28,26,"Financial services","South",38
50922761.371047,4,2,2,2,2,"Worse Off","Worse Off","Stocks",27,38,"Leisure and hospitality","West",36
50851542.8932902,4,3,2,3,1,"Worse Off","Worse Off","Retirement account",36,34,"Other","Midwest",32
50754806.3843027,4,2,2,3,2,"Worse Off","Worse Off","Retirement account",56,NA,"Health services","Northeast",36
50874894.5379229,2,1,2,-1,2,"Worse Off","Better Off","Mutual funds",49,NA,"Public administration","South",39
50812120.3205076,4,2,2,-2,2,"Better Off","Better Off","Bonds",37,39,"Public administration","West",33
50776445.2722715,3,2,2,-1,0,"Better Off","Worse Off","Mutual funds",61,40,"Transportation and utilities","Midwest",36
50804851.1914804,5,3,2,-1,1,"Better Off","Worse Off","Savings account",34,NA,"Health services","Northeast",43
50787030.7907887,2,1,2,-1,1,"Better Off","Better Off","Mutual funds",83,26,"Financial services","South",34
50850146.2229206,2,1,2,4,3,"Worse Off","Worse Off","Savings account",45,33,"Health services","West",36
50702012.3838479,3,1,3,1,1,"Worse Off","Worse Off","Retirement account",27,34,"Public administration","Midwest",32
50890677.4835552,6,3,3,-3,1,"Worse Off","Worse Off","Savings account",34,33,"Wholesale and retail trade","Northeast",33
50851565.8636718,4,2,3,-1,2,"Worse Off","Worse Off","Savings account",64,31,"Manufacturing","South",44
50786705.8569996,3,2,1,0,-1,"Better Off","Worse Off","Bonds",27,45,"Professional and business services","West",32
50758648.8989341,3,1,2,-3,1,"Better Off","Better Off","Bonds",37,49,"Education","Midwest",37
50979342.6051619,3,1,2,1,0,"Better Off","Worse Off","Retirement account",35,22,"Education","Northeast",35
50741903.6828649,3,1,2,0,3,"Worse Off","Worse Off","Bonds",68,NA,"Transportation and utilities","South",32
50940890.2559905,4,2,2,2,-1,"Worse Off","Worse Off","Savings account",40,42,"Other","West",31
50802334.0501143,5,2,2,5,1,"Worse Off","Worse Off","Savings account",32,36,"Professional and business services","Midwest",37
50945017.0457018,4,3,1,4,1,"Better Off","Worse Off","Retirement account",41,45,"Manufacturing","Northeast",34
50924355.7878943,4,2,2,3,2,"Worse Off","Worse Off","Savings account",56,39,"Health services","South",29
50705118.2570906,7,5,2,0,2,"Worse Off","Better Off","Stocks",35,23,"Public administration","West",35
50787418.8525855,4,1,2,1,1,"Better Off","Better Off","Mutual funds",40,31,"Other","Midwest",37
50842315.2634035,4,1,3,-4,2,"Better Off","Better Off","Savings account",53,NA,"Other","Northeast",37
51045483.7641069,3,2,1,4,0,"Worse Off","Worse Off","Mutual funds",44,56,"Education","South",36
50905924.0711186,2,1,2,3,0,"Worse Off","Worse Off","Mutual funds",60,26,"Wholesale and retail trade","West",50
50969887.0971263,3,2,1,4,1,"Worse Off","Worse Off","Mutual funds",60,33,"Professional and business services","Midwest",36
51028078.6161354,6,5,1,2,0,"Worse Off","Better Off","Savings account",34,39,"Education","Northeast",36
50913250.0773126,5,3,3,5,0,"Worse Off","Worse Off","Savings account",43,32,"Other","South",36
50941066.5673827,3,2,1,-2,1,"Better Off","Better Off","Mutual funds",58,36,"Leisure and hospitality","West",47
50836431.086796,4,3,1,-1,1,"Worse Off","Worse Off","Savings account",43,28,"Manufacturing","Midwest",45
50754436.0658766,3,1,2,5,-1,"Worse Off","Worse Off","Retirement account",39,41,"Public administration","Northeast",42
50814342.0478756,4,3,2,6,1,"Worse Off","Worse Off","Bonds",48,23,"Wholesale and retail trade","South",54
50814072.6513337,4,3,1,-2,-1,"Worse Off","Better Off","Savings account",39,38,"Financial services","West",55
50816995.3288515,4,2,2,0,1,"Worse Off","Worse Off","Retirement account",53,34,"Public administration","Midwest",35
50950684.9751057,4,2,2,2,1,"Worse Off","Better Off","Retirement account",42,44,"Wholesale and retail trade","Northeast",32
50830330.1049931,3,2,2,0,2,"Worse Off","Better Off","Stocks",35,32,"Public administration","South",32
